batch,Step,Period,TransNum,ActualSurplus,Efficiency,MarketPrice,OA,OB,TheoreticalSurplus
1,2,1,1,11.0,0.3333333333333333,24.670662238042027,18.010360949971975,24.670662238042027,33.0
1,4,1,2,19.0,0.5757575757575758,23.98557368057434,23.135869569589588,23.98557368057434,33.0
1,22,1,3,23.6,0.7151515151515152,24.161133789344937,24.161133789344937,24.27959822043358,33.0
1,39,1,4,25.400000000000002,0.7696969696969698,24.20796530517109,24.20796530517109,24.286571717666387,33.0
1,66,1,5,30.8,0.9333333333333333,24.27542335229494,24.27542335229494,24.284760303261507,33.0
1,501,2,1,31.400000000000002,0.47575757575757577,25.040232190942977,25.040232190942977,25.207293077392322,33.0
1,508,2,2,42.400000000000006,0.6424242424242426,25.016161030218917,24.48550572191214,25.016161030218917,33.0
1,513,2,3,51.2,0.7757575757575758,25.059213701649714,24.792321865708026,25.059213701649714,33.0
1,523,2,4,55.599999999999994,0.8424242424242423,24.952892423379804,24.69380924277478,24.952892423379804,33.0
1,542,2,5,57.8,0.8757575757575757,24.991696376981633,24.811388990878868,24.991696376981633,33.0
1,1005,3,1,64.4,0.6505050505050506,24.89459939393062,24.862358268993265,24.89459939393062,33.0
1,1011,3,2,75.39999999999999,0.7616161616161615,24.61543103942012,24.61543103942012,25.004042820567395,33.0
1,1022,3,3,83.39999999999999,0.8424242424242423,24.801014128410202,24.692661864745684,24.801014128410202,33.0
1,1045,3,4,88.2,0.890909090909091,24.857407133365495,24.5354048463846,24.857407133365495,33.0
1,1097,3,5,90.39999999999999,0.913131313131313,24.97200883467783,24.97200883467783,25.027285053656882,33.0
1,1505,4,1,95.39999999999999,0.7227272727272727,24.945134408222614,24.843772218145606,24.945134408222614,33.0
1,1515,4,2,101.8,0.7712121212121212,25.032282117558513,24.973352377155383,25.032282117558513,33.0
1,1521,4,3,102.4,0.7757575757575758,25.309955027086794,25.033299436329514,25.309955027086794,33.0
1,1530,4,4,105.20000000000002,0.7969696969696971,25.191012046794157,25.191012046794157,25.200150162851816,33.0
1,1558,4,5,113.4,0.8590909090909091,24.978370936310583,24.978370936310583,25.168899207720205,33.0
1,2004,5,1,120.2,0.7284848484848485,24.96485490604374,24.911560764375814,24.96485490604374,33.0
1,2008,5,2,130.79999999999998,0.7927272727272726,24.984074837499193,24.984074837499193,25.16366581187493,33.0
1,2034,5,3,139.0,0.8424242424242424,24.83414994821804,24.83414994821804,24.86201005838158,33.0
1,2040,5,4,142.0,0.8606060606060606,24.960339789995764,24.839454869273858,24.960339789995764,33.0
